"Coordenada,N,24,15","Coordena_1,N,24,15","Local/Rodo,C,254","Estaca,C,254","Profundida,C,254","OT (%),N,255,2","DEN (g/cm3,N,255,5","ISC/CBR (%,N,255,2","EXP (%),N,255,2","LL (%),N,255,2","IP (%),N,255,2","50.8 ( #2"",N,255,2","25.4 (#1""),N,255,2","9.5 (#3/8"",N,255,2","4.76 (#4),N,255,2","2 (#10),N,255,2","0.42 (#40),N,255,2","0.074 (#20,N,255,2","AASHTO/TRB,C,254",MR modelado,"Embrapa_Ar,N,21,5","Embrapa_Si,N,21,5","Embrapa_bu,N,21,5","Embrapa__1,N,21,5","Simbolos,C,254","COMP1,C,254","COMP2,C,254","COMP3,C,254","LEG_DESC,C,254","Area_km2,N,33,31","ORDEM1,C,254","SUBORDEM1,C,254","GDEGRUPO1,C,254","ORDEM2,C,254","SUBORDEM2,C,254","GDEGRUPO2,C,254","ORDEM3,C,254","SUBORDEM3,C,254","GDEGRUPO3,C,254","LEG_SINOT,C,254","CLASSE_DOM,C,254","terrain_su,N,21,5","TRI_sirgas,N,21,5","TWI,N,21,5","valley_dep,N,21,5","NVDI,N,21,5","MRVBF_reco,N,21,5","MRRTF_reco,N,21,5","Diurnal An,N,21,5","Direct_Ins,N,21,5",,,,,,,,,,,,,,,,
"540370,1520","9553361,5160",CE - 060 (Trecho: Pacatuba-Reden  o),730,,"11,80","2,02500","31,00","0,47","29,00","10,00","100,00","100,00","100,00","100,00","99,00","82,00","39,90",A-4,"85,94980","699,00000","153,00000","1,39000","314,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"40,89331","9,05539","13,22366","420,62299","0,27981","2,94018","0,41612","0,02381","6,27752",,,,,,,,,,,,,,,,
"540370,1520","9553361,5160",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,80","2,02500","31,00","0,48","29,00","10,00","100,00","100,00","100,00","100,00","99,00","82,00","40,00",A-2-4,"84,72790","699,00000","153,00000","1,39000","314,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"40,89331","9,05539","13,22366","420,62299","0,27981","2,94018","0,41612","0,02381","6,27752",,,,,,,,,,,,,,,,
"540245,0430","9553205,5030",CE - 060 (Trecho: Pacatuba-Reden  o),740,,"11,80","2,02500","31,00","0,48","29,00","10,00","100,00","100,00","100,00","100,00","99,90","82,00","40,00",A-2-4,"84,77420","620,00000","159,00000","1,38000","316,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"40,80645","9,69536","14,39775","421,43781","0,34645","2,88254","0,00734","-0,02504","6,10483",,,,,,,,,,,,,,,,
"540245,0430","9553205,5030",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,80","2,02500","31,00","0,49","29,00","10,00","100,00","100,00","100,00","100,00","100,00","82,00","40,00",A-6,"84,18570","620,00000","159,00000","1,38000","316,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"40,80645","9,69536","14,39775","421,43781","0,34645","2,88254","0,00734","-0,02504","6,10483",,,,,,,,,,,,,,,,
"540245,0430","9553205,5030",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,80","2,02500","31,00","0,49","29,00","10,00","100,00","100,00","100,00","100,00","100,00","82,00","40,00",A-2-4,"84,18570","620,00000","159,00000","1,38000","316,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"40,80645","9,69536","14,39775","421,43781","0,34645","2,88254","0,00734","-0,02504","6,10483",,,,,,,,,,,,,,,,
"540230,4960","9553014,2610",CE - 060 (Trecho: Pacatuba-Reden  o),750,,"11,80","2,02500","31,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","82,00","40,00",A-2-4,"83,58490","540,00000","157,00000","1,38000","328,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"40,90581","21,74856","12,48198","410,09045","0,35596","2,00383","1,57098","-0,02504","6,11057",,,,,,,,,,,,,,,,
"540230,4960","9553014,2610",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,80","2,02500","31,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","82,00","40,00",A-6,"83,58490","540,00000","157,00000","1,38000","328,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"40,90581","21,74856","12,48198","410,09045","0,35596","2,00383","1,57098","-0,02504","6,11057",,,,,,,,,,,,,,,,
"540262,0940","9552816,7720",CE - 060 (Trecho: Pacatuba-Reden  o),760,,"11,80","2,02500","31,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","82,00","40,00",A-4,"83,58490","603,00000","150,00000","1,39000","312,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"41,96049","7,87401","13,92432","402,66003","0,35596","0,43196","2,79655","-0,01209","6,15886",,,,,,,,,,,,,,,,
"540262,0940","9552816,7720",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,80","2,02500","31,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","82,00","40,00",A-4,"83,58490","603,00000","150,00000","1,39000","312,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"41,96049","7,87401","13,92432","402,66003","0,35596","0,43196","2,79655","-0,01209","6,15886",,,,,,,,,,,,,,,,
"540293,6920","9552619,2840",CE - 060 (Trecho: Pacatuba-Reden  o),770,,"11,80","2,02500","31,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","82,00","40,00",A-2-4,"83,58490","643,00000","146,00000","1,40000","310,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"42,84814","10,72381","14,16220","402,37280","0,24760","2,83509","2,92349","0,02918","6,26626",,,,,,,,,,,,,,,,
"540293,6920","9552619,2840",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,80","2,02500","31,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","82,00","40,00",A-1-b,"83,58490","643,00000","146,00000","1,40000","310,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"42,84814","10,72381","14,16220","402,37280","0,24760","2,83509","2,92349","0,02918","6,26626",,,,,,,,,,,,,,,,
"540325,2910","9552421,7960",CE - 060 (Trecho: Pacatuba-Reden  o),780,,"11,80","2,02500","31,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","82,00","40,00",A-2-4,"83,58490","706,00000","152,00000","1,41000","294,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"44,01860","5,47723","13,52233","398,11554","0,27793","3,65023","2,93247","-0,01381","6,12449",,,,,,,,,,,,,,,,
"540356,8890","9552224,3080",CE - 060 (Trecho: Pacatuba-Reden  o),790,,"11,80","2,02700","31,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","82,00","40,00",A-2-4,"83,60180","567,00000","154,00000","1,40000","320,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"44,96272","14,42220","13,22469","397,43164","0,28933","3,53681","2,62872","0,03173","6,30821",,,,,,,,,,,,,,,,
"540356,8890","9552224,3080",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,80","2,02700","31,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","82,90","40,00",A-2-4,"95,91790","567,00000","154,00000","1,40000","320,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"44,96272","14,42220","13,22469","397,43164","0,28933","3,53681","2,62872","0,03173","6,30821",,,,,,,,,,,,,,,,
"540358,0500","9552025,6350",CE - 060 (Trecho: Pacatuba-Reden  o),800,,"11,80","2,02700","31,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"97,32000","1000,00000","159,00000","1,39000","306,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"45,77528","10,09950","13,91175","402,99799","0,29179","3,82767","1,24649","0,03795","6,30695",,,,,,,,,,,,,,,,
"540358,0500","9552025,6350",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,80","2,02700","31,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"97,32000","1000,00000","159,00000","1,39000","306,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"45,77528","10,09950","13,91175","402,99799","0,29179","3,82767","1,24649","0,03795","6,30695",,,,,,,,,,,,,,,,
"540305,8250","9551832,5740",CE - 060 (Trecho: Pacatuba-Reden  o),810,,"11,80","2,02700","31,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"97,32000","1000,00000","168,00000","1,38000","291,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"46,19590","7,07107","16,81904","405,05634","0,28760","3,94499","0,05964","-0,02125","6,13621",,,,,,,,,,,,,,,,
"540305,8250","9551832,5740",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,80","2,02700","31,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"97,32000","1000,00000","168,00000","1,38000","291,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"46,19590","7,07107","16,81904","405,05634","0,28760","3,94499","0,05964","-0,02125","6,13621",,,,,,,,,,,,,,,,
"540253,6010","9551639,5130",CE - 060 (Trecho: Pacatuba-Reden  o),820,,"11,80","2,02800","31,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-4,"97,37820","1000,00000","160,00000","1,40000","288,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"46,58336","9,69536","12,71796","397,12872","0,11497","3,96039","0,32620","-0,01745","6,16855",,,,,,,,,,,,,,,,
"540253,6010","9551639,5130",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,80","2,02800","31,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-6,"97,37820","1000,00000","160,00000","1,40000","288,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"46,58336","9,69536","12,71796","397,12872","0,11497","3,96039","0,32620","-0,01745","6,16855",,,,,,,,,,,,,,,,
"540203,5110","9551445,9990",CE - 060 (Trecho: Pacatuba-Reden  o),830,,"11,80","2,02800","31,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-1-b,"97,37820","1000,00000","152,00000","1,40000","288,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"46,61442","10,90871","12,44270","390,49304","0,11497","3,97547","1,92027","-0,01571","6,19576",,,,,,,,,,,,,,,,
"540203,5110","9551445,9990",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,80","2,02800","31,20","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-1-b,"97,81280","1000,00000","152,00000","1,40000","288,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"46,61442","10,90871","12,44270","390,49304","0,11497","3,97547","1,92027","-0,01571","6,19576",,,,,,,,,,,,,,,,
"540203,5110","9551445,9990",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,80","2,02800","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"99,60220","1000,00000","152,00000","1,40000","288,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"46,61442","10,90871","12,44270","390,49304","0,11497","3,97547","1,92027","-0,01571","6,19576",,,,,,,,,,,,,,,,
"540203,5110","9551445,9990",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,80","2,02900","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"99,69350","1000,00000","152,00000","1,40000","288,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"46,61442","10,90871","12,44270","390,49304","0,11497","3,97547","1,92027","-0,01571","6,19576",,,,,,,,,,,,,,,,
"540130,9590","9551262,4770",CE - 060 (Trecho: Pacatuba-Reden  o),840,,"11,80","2,02900","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"99,69350","743,00000","159,00000","1,40000","312,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"46,42057","13,85641","13,94658","395,76654","0,20294","3,96621","0,60272","0,04294","6,32056",,,,,,,,,,,,,,,,
"540130,9590","9551262,4770",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,80","2,02900","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"99,69350","743,00000","159,00000","1,40000","312,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"46,42057","13,85641","13,94658","395,76654","0,20294","3,96621","0,60272","0,04294","6,32056",,,,,,,,,,,,,,,,
"540087,1670","9551067,8100",CE - 060 (Trecho: Pacatuba-Reden  o),850,,"11,80","2,02900","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"99,69350","772,00000","160,00000","1,40000","304,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"46,27873","8,24621","15,60030","397,41754","0,20294","3,98202","0,01416","0,02125","6,23026",,,,,,,,,,,,,,,,
"540087,1670","9551067,8100",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,90","2,02900","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"96,28490","772,00000","160,00000","1,40000","304,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"46,27873","8,24621","15,60030","397,41754","0,20294","3,98202","0,01416","0,02125","6,23026",,,,,,,,,,,,,,,,
"540045,8110","9550872,3510",CE - 060 (Trecho: Pacatuba-Reden  o),860,,"11,90","2,03000","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"96,39900","1000,00000","164,00000","1,39000","283,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"46,08800","8,60233","14,25074","397,59094","0,42636","3,98304","0,33703","-0,00551","6,11521",,,,,,,,,,,,,,,,
"540045,8110","9550872,3510",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,90","2,03000","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"96,39900","1000,00000","164,00000","1,39000","283,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"46,08800","8,60233","14,25074","397,59094","0,42636","3,98304","0,33703","-0,00551","6,11521",,,,,,,,,,,,,,,,
"539994,7780","9550678,9710",CE - 060 (Trecho: Pacatuba-Reden  o),870,,"11,90","2,03000","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"96,39900","551,00000","154,00000","1,40000","316,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"45,90745","17,94436","12,69911","385,51141","0,42636","3,98162","1,87288","-0,03004","6,09103",,,,,,,,,,,,,,,,
"539994,7780","9550678,9710",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,90","2,03000","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-6,"96,39900","551,00000","154,00000","1,40000","316,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"45,90745","17,94436","12,69911","385,51141","0,42636","3,98162","1,87288","-0,03004","6,09103",,,,,,,,,,,,,,,,
"539943,7450","9550485,5910",CE - 060 (Trecho: Pacatuba-Reden  o),880,,"11,90","2,03000","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-6,"96,39900","830,00000","154,00000","1,39000","304,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"46,01536","4,69042","14,49357","384,53180","0,26380","3,98608","1,47863","-0,00794","6,15598",,,,,,,,,,,,,,,,
"539943,7450","9550485,5910",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,90","2,03000","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-6,"96,39900","830,00000","154,00000","1,39000","304,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"46,01536","4,69042","14,49357","384,53180","0,26380","3,98608","1,47863","-0,00794","6,15598",,,,,,,,,,,,,,,,
